ck_id,title,source,source_id,source_file,source_line,source_rule,source_category,source_subcategory,source_severity,source_tool,source_commit,release_target,status,severity,domain,root_invariant,matrix_id,duplicate_of,breaking_risk,data_loss_risk,security_risk,determinism_risk,recovery_risk,requires_regression_test,requires_ci_gate,production_code,test_code,docs_only,area,critical_path,owner,decision,decision_rationale,planned_fix,validation_command,closure_proof,notes
CK-110-1621,Phase 8 block-size script option parsing can crash with unbound `$2`,external-audit,EXT-RAW-0178,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M081,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"family=EXT-CODE-001; audit_detail=`scripts/run_phase8_blocksize_matrix.sh` Running `--dataset` without a value exits with shell error, not clean usage.; s0_s1_review=downgraded-s3"
CK-110-1622,Same missing-value option bug exists in `run_v19_baseline_pair.sh`,external-audit,EXT-RAW-0179,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M083,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"family=EXT-CODE-001; audit_detail=Flags like `--bin`, `--dataset`, `--repeat`, etc. read `$2` without checking it exists.; s0_s1_review=downgraded-s3"
CK-110-1623,Docker smoke command installs `jq` only,external-audit,EXT-RAW-0180,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M080,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,,,,,"family=EXT-CODE-001; audit_detail=It still can hit smoke paths requiring `psql`, but the container command does not install `postgresql-client`."
CK-110-1624,Docker runtime image copies `scripts/` but not `db/`,external-audit,EXT-RAW-0181,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M083,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,family=EXT-CODE-001; audit_detail=`scripts/smoke.sh` can reference `db/schema_postgres.sql`; inside the image it is absent.; s0_s1_review=downgraded-s3
CK-110-1625,"`README.md` Docker smoke command uses `sh -lc`, but smoke is bash",external-audit,EXT-RAW-0182,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M080,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,,,,,"family=EXT-CODE-001; audit_detail=It executes `scripts/smoke.sh` by shebang, so usually okay, but if permissions are lost or copied differently, `sh` would not be enough. Better command should explicitly use `bash scripts/smoke.sh`."
CK-110-1626,`run_phase8_matrix.sh` creates misleading success summaries,external-audit,EXT-RAW-0183,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M077,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"family=EXT-CODE-001; audit_detail=`scripts/run_phase8_matrix.sh` Because failures are swallowed with `|| true`, the final “completed” summary can report benchmark directories even when benchmark execution failed.; s0_s1_review=downgraded-s3"
CK-110-1627,Integration tests assume GNU `tar` behavior,external-audit,EXT-RAW-0184,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M080,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,,,,,"family=EXT-CODE-001; audit_detail=`tests/integration/integration_test.go` Uses: ```go exec.Command(""tar"", ""-czf"", ...) ``` BSD/macOS tar differences can break metadata handling and reproducibility assumptions."
CK-110-1628,Windows-incompatible path assumptions,external-audit,EXT-RAW-0185,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M080,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,,,,,family=EXT-CODE-001; audit_detail=Multiple tests/scripts hardcode `/tmp/...` Examples: `tests/integration/integration_test.go` `scripts/*.sh` Makes portions of the repo fail on Windows despite Go code itself being mostly portable.
CK-110-1629,`NormalizeSnapshotPath()` allows empty normalized components,external-audit,EXT-RAW-0186,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-REST-002,ExternalAudit,EXT-REST-002,,external-chatgpt-audit,,v1.10.5,triaged,S1,restore,Restore mode value flags must reject empty values before fallback behavior,CK-110-M017,,none,medium,none,medium,medium,true,false,true,false,false,production,critical/restore,,investigate,"Phase 12 S0/S1 review: Candidate remains critical for restore because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,"family=EXT-REST-002; audit_detail=Paths like: ``` a//b///c ``` normalize inconsistently depending on caller path cleaning. Some restore/list codepaths clean twice, others don’t.; s0_s1_review=confirmed-s1"
CK-110-1630,Repository config parser accepts partial booleans,external-audit,EXT-RAW-0187,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M078,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,,,,,family=EXT-CODE-001; audit_detail=`internal/storage/repository_config.go` Boolean parsing accepts values after trimming/lowercasing but does not reject trailing junk consistently in some fields.
CK-110-1631,Benchmark corpora generation can produce non-deterministic output,external-audit,EXT-RAW-0188,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M077,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,family=EXT-CODE-001; audit_detail=`internal/benchmark/corpus.go` Uses current timestamps/randomized content without stable seeding in some generators. Repeated benchmark runs are not comparable despite benchmark naming implying reproducibility.; s0_s1_review=downgraded-s3
CK-110-1632,`scripts/smoke.sh` uses `mktemp -d` without cleanup trap,external-audit,EXT-RAW-0189,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M083,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"family=EXT-CODE-001; audit_detail=If interrupted, temp repos/workdirs are leaked.; s0_s1_review=downgraded-s3"
CK-110-1633,Potential nil dereference risk in benchmark reporting,external-audit,EXT-RAW-0190,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M077,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,family=EXT-CODE-001; audit_detail=Benchmark result aggregation assumes populated metric structs before formatting summaries. Failure paths can leave partially initialized entries.; s0_s1_review=downgraded-s3
CK-110-1634,Restore path sanitization differs between snapshot restore and storage restore,external-audit,EXT-RAW-0191,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M084,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,family=EXT-CODE-001; audit_detail=Two separate implementations sanitize differently. Security fixes applied to one path can easily miss the other.; s0_s1_review=downgraded-s3
CK-110-1635,README benchmark commands reference outputs that scripts don’t always generate,external-audit,EXT-RAW-0192,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M077,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"family=EXT-CODE-001; audit_detail=Some docs imply CSV/JSON artifacts always exist, but scripts only emit them conditionally. More issues:; s0_s1_review=downgraded-s3"
CK-110-1636,`.env.example` is broken as a usable example,external-audit,EXT-RAW-0193,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-VAL-001,ExternalAudit,EXT-VAL-001,,external-chatgpt-audit,,v1.10.2,triaged,S1,validation,Explicit empty or whitespace-only filters must be rejected before query execution,CK-110-M013,,none,none,none,medium,none,true,false,true,false,false,production,,,investigate,"Phase 12 S0/S1 review: Candidate remains critical for validation because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,"family=EXT-VAL-001; audit_detail=`.env.example:1-2` It sets `COLDKEEP_CODEC=""aes-gcm""` but leaves `COLDKEEP_KEY=` empty. AES-GCM paths require a 64-hex-char key, so copying/sourcing this file fails.; s0_s1_review=confirmed-s1"
CK-110-1637,Phase 8 scripts use invalid default AES keys,external-audit,EXT-RAW-0194,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M083,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"family=EXT-CODE-001; audit_detail=`scripts/run_phase8_store_sequence.sh:125` uses **96 hex chars**. `scripts/run_phase8_dedup_sequence.sh:153` and `scripts/run_phase8_gc_sequence.sh:148` use **128 hex chars**. Coldkeep expects **64 hex chars** for AES-256-GCM. Currently hidden because scripts force `COLDKEEP_CODEC=plain`, but wrong if reused.; s0_s1_review=downgraded-s3"
CK-110-1638,`utils_env.GetenvOrDefaultInt64` accepts malformed numbers,external-audit,EXT-RAW-0195,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M080,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,,,,,"family=EXT-CODE-001; audit_detail=`internal/utils_env/env.go:18` `fmt.Sscanf(""123abc"", ""%d"", &result)` succeeds and returns `123`. So env vars like `COLDKEEP_BLOCK_TARGET_SIZE_MB=1bad` are silently accepted."
CK-110-1639,Repository compression level parsing has same malformed-number bug,external-audit,EXT-RAW-0196,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M080,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,,,,,"family=EXT-CODE-001; audit_detail=`internal/storage/repository_config.go:193` Stored config value `""3junk""` is accepted as level `3`."
CK-110-1640,`scripts/run_phase8_gc_sequence.sh` validates neither `--remove-ratio` range nor numeric parse,external-audit,EXT-RAW-0197,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,EXT-CODE-001,ExternalAudit,EXT-CODE-001,,external-chatgpt-audit,,backlog,triaged,S3,tooling,External audit finding must be reviewed and assigned to a remediation invariant,CK-110-M077,,none,none,none,low,none,true,false,true,false,false,production,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,family=EXT-CODE-001; audit_detail=Python later does `float(remove_ratio_raw)`. Bad input crashes with traceback; values like `-1` or `2` are accepted into selection logic.; s0_s1_review=downgraded-s3
