ck_id,matrix_id,source_id,source_tool,source_rule,source_file,area,severity,domain,title,recommended_action
CK-110-1192,CK-110-M067,83eec8feb7cd99661be715035a36d777,Opengrep,Semgrep_go_file-permissions_rule-fileperm,internal/storage/restore_test.go,test,S3,restore,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-1193,CK-110-M047,a4c6dce4883e0c18e13860e0933a5df,Lizard,Lizard_nloc-medium,internal/db/migrations_test.go,test,S3,migration,Method TestPostgresV7SnapshotMigrationToV8WithoutDataLoss has 297 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1195,CK-110-M051,b723778717ea7844f2399b0598e4d7b2,Lizard,Lizard_file-nloc-medium,internal/container/local_writer_test.go,test,S3,storage,File internal/container/local_writer_test.go has 676 non-comment lines of code,review-for-suppression-or-backlog
CK-110-1197,CK-110-M072,d52a67d9d29e25a26447f762fc6a55ee,markdownlint,markdownlint_MD032,docs/benchmarking.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-1198,CK-110-M049,7add887c36caed5b90e88bdcd08d6204,Lizard,Lizard_ccn-medium,tests/adversarial/g14_g17_snapshot_retention_adversarial_test.go,test,S3,snapshot,Method TestAdversarialG14SnapshotRetainedGCGuardUnderChurn has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-1200,CK-110-M067,f07d18b2d61f1a16e130153d116f0ed6,Opengrep,Semgrep_go_file-permissions_rule-fileperm,tests/adversarial/g1_deterministic_restore_adversarial_test.go,test,S3,restore,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-1202,CK-110-M069,112b57e6772099b88a7647343d23c543,Opengrep,Semgrep_go_filesystem_rule-fileread,internal/benchmark/dataset_test.go,test,S3,benchmark,The application dynamically constructs file or path information.,review-for-suppression-or-backlog
CK-110-1203,CK-110-M070,17bc4c5a38ac4e154259b6994bf38d17,Lizard,Lizard_ccn-medium,internal/blocks/plain_test.go,test,S3,codacy,Method TestPlainTransformerEncodePopulatesDescriptorAndPayload has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-1204,CK-110-M070,b3928e04825beaaeea38301d9f4c7bd4,Lizard,Lizard_ccn-medium,internal/observability/equivalence_phase7_test.go,test,S3,codacy,Method  has a cyclomatic complexity of 29 (limit is 8),review-for-suppression-or-backlog
CK-110-1206,CK-110-M060,ae66d19e0f6851f8df2758ee52f58ede,Lizard,Lizard_nloc-medium,internal/storage/storage_block_reader_test.go,test,S3,packed-storage,Method TestStorageBlockReaderLoadBlockMetadataIncludesTransformAwareFields has 53 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1208,CK-110-M066,83407833c070f2a10c52ac97636ef93d,Lizard,Lizard_nloc-medium,internal/storage/restore_test.go,test,S3,restore,Method setupRestorePinningFixture has 87 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1209,CK-110-M070,921fc7343cd8dec508e85f6bcb201503,Lizard,Lizard_ccn-medium,internal/graph/reachability_test.go,test,S3,codacy,Method TestGetReachableChunks has a cyclomatic complexity of 17 (limit is 8),review-for-suppression-or-backlog
CK-110-1210,CK-110-M050,6db856f9291e35af57a4440aa655c232,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/snapshot/snapshot_bench_test.go,test,S3,snapshot,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-1215,CK-110-M062,d1f20220e0cfc5e1f588de9b853f2c9d,Lizard,Lizard_nloc-medium,internal/maintenance/gc_packed_test.go,test,S3,gc,Method TestSweepUnreachableChunksKeepsPackedBlockWhenAnyChunkIsLive has 60 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1216,CK-110-M057,96c3cea9011d794999664fe2a7fe4996,Opengrep,Semgrep_go_filesystem_rule-fileread,tests/adversarial/g7_deep_corruption_adversarial_test.go,test,S3,filesystem,The application dynamically constructs file or path information.,review-for-suppression-or-backlog
CK-110-1219,CK-110-M072,3c1eeefaff7876aae0cc4e138a88f019,markdownlint,markdownlint_MD032,docs/benchmarking.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-1221,CK-110-M023,db485a168c04c2453e8c82fdff991e14,Opengrep,Semgrep_go.lang.security.audit.dangerous-exec-command.dangerous-exec-command,tests/adversarial/g10_g13_physical_graph_adversarial_test.go,test,S1,codacy,Detected non-static command inside Command.,review-for-suppression-or-backlog
CK-110-1224,CK-110-M048,2e325e342d4635684a1671a804257efa,Opengrep,Semgrep_go.lang.security.audit.database.string-formatted-query.string-formatted-query,internal/db/migrations_test.go,test,S3,migration,String-formatted SQL query detected.,review-for-suppression-or-backlog
CK-110-1225,CK-110-M069,2e3c20757d579083e2c0f7c7b319b3bc,Opengrep,Semgrep_go_filesystem_rule-fileread,internal/benchmark/corpus_test.go,test,S3,benchmark,The application dynamically constructs file or path information.,review-for-suppression-or-backlog
CK-110-1226,CK-110-M069,60991a4539efd1e3c36e86801ecadc49,Opengrep,Semgrep_go.lang.security.audit.crypto.math_random.math-random-used,internal/verify/verify_performance_benchmark_test.go,test,S3,benchmark,Do not use `math/rand`. Use `crypto/rand` instead.,review-for-suppression-or-backlog
CK-110-1227,CK-110-M070,7dbe02bf408fe88cf3840b8c698e49d9,Lizard,Lizard_ccn-medium,internal/blocks/block_format_v1_test.go,test,S3,codacy,Method TestEncodeDecodePackedBlockV1RoundTripFromChunks has a cyclomatic complexity of 13 (limit is 8),review-for-suppression-or-backlog
CK-110-1230,CK-110-M067,698a8825b809eb232ae68177aec668d7,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/storage/restore_test.go,test,S3,restore,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-1231,CK-110-M052,ccfcfbbace56aa4c588f508e4f02fcfe,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/container/local_writer_test.go,test,S3,storage,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-1232,CK-110-M057,5d9d4040de7dff6ce376f84ccb65bff6,Opengrep,Semgrep_go_file-permissions_rule-mkdir,tests/integration/read_path_regression_test.go,test,S3,filesystem,The application was found setting directory permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-1233,CK-110-M048,f83b0a714f6bd8f1b322e11d384e08e9,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/db/migrations_test.go,test,S3,migration,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-1234,CK-110-M057,be72246fb5337b5a8d0db20945f4a6,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/integration/v19_legacy_upgrade_path_integration_test.go,test,S3,filesystem,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-1235,CK-110-M057,6e7acfe1614e4415fded1625f1d86e36,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,filesystem,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-1238,CK-110-M070,8944b236939f73069c7f00656ebe165c,Lizard,Lizard_nloc-medium,internal/observability/inspect_test.go,test,S3,codacy,Method TestInspectTraceEmitsDeepTraversalEvents has 53 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1239,CK-110-M068,389526294afa59bffb51261e70360be1,Lizard,Lizard_nloc-medium,internal/benchmark/metrics.go,benchmark,S3,benchmark,Method Measure has 57 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1240,CK-110-M066,297ff99430eb46fb404a2cb56ac899f8,Lizard,Lizard_nloc-medium,tests/adversarial/g67_deterministic_restore_matrix_test.go,test,S3,restore,Method TestStep67CrossModeDeterminism has 70 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1241,CK-110-M062,1f1e6873af7e0da70290a681846e7bc3,Lizard,Lizard_ccn-medium,internal/maintenance/gc_packed_test.go,test,S3,gc,Method TestLoadLivePackedBlockIDsResolvesFromLiveChunks has a cyclomatic complexity of 11 (limit is 8),review-for-suppression-or-backlog
CK-110-1242,CK-110-M068,818dd4eeb54e85ed77298d6a45b18263,Lizard,Lizard_ccn-medium,internal/benchmark/runner.go,benchmark,S3,benchmark,Method RunBenchmark has a cyclomatic complexity of 12 (limit is 8),review-for-suppression-or-backlog
CK-110-1244,CK-110-M054,b6e19f113f5f1b53ccaf715f5f6f6f36,Lizard,Lizard_nloc-medium,internal/verify/verify_regression_test.go,test,S3,verify,Method openPreV15MigratedVerifyDB has 184 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1245,CK-110-M070,d2028c4a93d63db1f47c0970a46c072e,Lizard,Lizard_ccn-medium,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,codacy,Method TestPhase7MixedGCAfterUpgradeIntegration has a cyclomatic complexity of 51 (limit is 8),review-for-suppression-or-backlog
CK-110-1247,CK-110-M067,56db60ccc292e0bd03677474907f2c0a,Opengrep,Semgrep_go_file-permissions_rule-fileperm,tests/adversarial/g1_step11_restore_determinism_test.go,test,S3,restore,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-1248,CK-110-M066,67fcb4d3a1fc23a3e082af233abe2981,Lizard,Lizard_nloc-medium,internal/storage/restore_step8_test.go,test,S3,restore,Method insertPackedStorageBlock has 54 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1249,CK-110-M070,513bf442b559b25361a36d3c8de8467c,Lizard,Lizard_nloc-medium,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,codacy,Method TestPhase7SnapshotCompatibilityIntegration has 219 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1250,CK-110-M051,f33c5312bb23b7e4034f651877702f15,Lizard,Lizard_nloc-medium,internal/storage/physical_file_repository_test.go,test,S3,storage,Method TestStoreFileNormalizesRelativeAndAbsolutePathsToSingleIdentity has 63 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1251,CK-110-M063,4c301b5e5d218d3ffd887d1c7aeb10a,Opengrep,Semgrep_go.lang.security.audit.sqli.gosql-sqli.gosql-sqli,internal/maintenance/gc_step11_test.go,test,S3,gc,"Detected string concatenation with a non-literal variable in a ""database/sql"" Go SQL statement.",review-for-suppression-or-backlog
CK-110-1252,CK-110-M070,c989bfcf7e75b519ce08733016fd48f5,Lizard,Lizard_ccn-medium,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,codacy,Method  has a cyclomatic complexity of 10 (limit is 8),review-for-suppression-or-backlog
CK-110-1255,CK-110-M070,be271e0fab3c7ce09597bc2158f1270a,Lizard,Lizard_ccn-medium,internal/cli/render/stats_test.go,test,S3,codacy,Method TestRenderStatsHumanPrintsChunkerVersionsInSortedOrder has a cyclomatic complexity of 12 (limit is 8),review-for-suppression-or-backlog
CK-110-1256,CK-110-M063,1b27af3468cf8123fe08e085a661bfb1,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/gc/plan_test.go,test,S3,gc,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-1258,CK-110-M052,ebab136740ddb43e4f40c257bbb47980,Opengrep,Semgrep_go_filesystem_rule-fileread,internal/storage/store_v2chunker_test.go,test,S3,storage,The application dynamically constructs file or path information.,review-for-suppression-or-backlog
CK-110-1260,CK-110-M067,b5e5c9b7b5d2ac777c19912664952a7f,Opengrep,Semgrep_go_file-permissions_rule-mkdir,internal/storage/restore_test.go,test,S3,restore,The application was found setting directory permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-1262,CK-110-M070,a92186f49f30ee96318ced4a6ff61a6,Lizard,Lizard_nloc-medium,internal/graph/traversal_test.go,test,S3,codacy,Method TestTraverseNoCyclesInfiniteLoops has 53 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1263,CK-110-M059,75395ce84ae75488e639bdccc9160625,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/observability/service_test.go,test,S3,security,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-1264,CK-110-M054,eec22026bd35af15ebca73bb229cb9bf,Lizard,Lizard_ccn-medium,internal/verify/verify_regression_test.go,test,S3,verify,Method openPreV15MigratedVerifyDB has a cyclomatic complexity of 14 (limit is 8),review-for-suppression-or-backlog
CK-110-1265,CK-110-M050,41c38d3de2590bb1c193a5352cafbf8d,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/adversarial/g14_g17_snapshot_retention_adversarial_test.go,test,S3,snapshot,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-1271,CK-110-M070,4541b0aebf3d01e63aca505d58b4c15c,Lizard,Lizard_ccn-medium,internal/observability/inspect_test.go,test,S3,codacy,Method TestInspectLogicalFileBasic has a cyclomatic complexity of 15 (limit is 8),review-for-suppression-or-backlog
CK-110-1272,CK-110-M072,5c549b8edb699e8197d6c7b3dc1fe37d,markdownlint,markdownlint_MD022,docs/STEP64_METRICS_VALIDATION.md,docs,S4,docs,Expected: 1; Actual: 0; Below,review-for-suppression-or-backlog
CK-110-1273,CK-110-M067,c450fb2bc6f94b3a2d114d790ce73ed0,Opengrep,Semgrep_go_filesystem_rule-fileread,internal/storage/restore_test.go,test,S3,restore,The application dynamically constructs file or path information.,review-for-suppression-or-backlog
CK-110-1274,CK-110-M070,cd67092ce4b82747e11fec6167474f53,Lizard,Lizard_ccn-medium,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,codacy,Method TestPhase7UpgradeAndAddNewDataIntegration has a cyclomatic complexity of 25 (limit is 8),review-for-suppression-or-backlog
CK-110-1275,CK-110-M051,6ee600d82ca25e2689e552937d923098,Lizard,Lizard_nloc-medium,internal/storage/remove_test.go,test,S3,storage,Method TestRemoveFileByIDAndRemoveByStoredPathAreSymmetric has 90 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1276,CK-110-M070,28523b9dd6a767d59e7c608a4a9f3fcf,Lizard,Lizard_nloc-medium,internal/graph/reachability_test.go,test,S3,codacy,Method TestGetReachableChunksMatchesLegacyAcrossRandomizedFixtures has 107 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-1277,CK-110-M057,eedbf05eff4f60887abec2fd7fc931d5,Opengrep,Semgrep_go_file-permissions_rule-mkdir,tests/integration/read_path_regression_test.go,test,S3,filesystem,The application was found setting directory permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-1278,CK-110-M057,583db06cb66a591083cfd69e96a1dc33,Opengrep,Semgrep_go_file-permissions_rule-mkdir,tests/adversarial/g610_mixed_repository_stability_test.go,test,S3,filesystem,The application was found setting directory permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-1279,CK-110-M067,46635288d90fb74d179ad3ea0932b2e7,Opengrep,Semgrep_go_file-permissions_rule-mkdir,tests/adversarial/g67_deterministic_restore_matrix_test.go,test,S3,restore,The application was found setting directory permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-1282,CK-110-M052,57fe3f51a1bad3835c92d0f8aae9da8f,Opengrep,Semgrep_go.lang.security.audit.sqli.gosql-sqli.gosql-sqli,internal/container/container_test.go,test,S3,storage,"Detected string concatenation with a non-literal variable in a ""database/sql"" Go SQL statement.",review-for-suppression-or-backlog
CK-110-1283,CK-110-M048,7f6569c41cd24bb81d8852603c94177e,Opengrep,Semgrep_go.lang.security.audit.database.string-formatted-query.string-formatted-query,internal/db/migrations_test.go,test,S3,migration,String-formatted SQL query detected.,review-for-suppression-or-backlog
CK-110-1286,CK-110-M059,ff966e8d19786cba694c7a920516023e,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/graph/reachability_test.go,test,S3,security,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-1287,CK-110-M054,afe4def4cf376f6578258ae8b29373cb,Lizard,Lizard_ccn-medium,internal/verify/verify_system_test.go,test,S3,verify,Method seedVerifyCompressedPackedBlockFixture has a cyclomatic complexity of 18 (limit is 8),review-for-suppression-or-backlog
CK-110-1288,CK-110-M059,a2706ffbafa3c09ebf3d7c20903ee9f4,Opengrep,Semgrep_go.lang.security.audit.sqli.gosql-sqli.gosql-sqli,internal/observability/service_test.go,test,S3,security,"Detected string concatenation with a non-literal variable in a ""database/sql"" Go SQL statement.",review-for-suppression-or-backlog
CK-110-1290,CK-110-M070,1a7f7d9e89321ec4098f4d5907200b1f,Lizard,Lizard_ccn-medium,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,codacy,Method TestPhase7BuildDeterministicV17StyleFixtureIntegration has a cyclomatic complexity of 30 (limit is 8),review-for-suppression-or-backlog
