ck_id,matrix_id,title,source,source_file,source_line,status,severity,domain,decision,phase_owner,notes
CK-110-1592,CK-110-M028,Boolean flags accept `=false` as true,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,fixed,S2,cli,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1593,CK-110-M084,`snapshot restore --mode override` checks raw path before normalization,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1594,CK-110-M083,`check_smart_quotes.sh` silently passes if `grep -P` is unsupported,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1595,CK-110-M083,`clean_test_storage.sh` can delete non-test dirs,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1596,CK-110-M080,Postgres `options='...'` DSN can break if timeout options contain quotes,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1597,CK-110-M078,`config get compression-level` can return a level even when compression is `none`,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1598,CK-110-M080,Postgres DSN breaks with spaces/quotes in env values,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1599,CK-110-M078,`config` opens DB before validating subcommand,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1600,CK-110-M013,`snapshot create missing_dir/` can succeed as empty partial snapshot,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S1,validation,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1601,CK-110-M080,`COLDKEEP_KEY` is not trimmed,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1602,CK-110-M080,Top-level `help --bad-flag` ignores unknown flags,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1603,CK-110-M080,`generateJSON` can ignore requested object count by padding,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1604,CK-110-M078,`coldkeep init` ignores unknown flags,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1605,CK-110-M080,`coldkeep version --bad-flag` also ignores unknown flags,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1606,CK-110-M081,Stats block-size target can disagree with store behavior,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1607,CK-110-M080,`ParseCodec` error message can print blank/whitespace unclearly,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1608,CK-110-M080,Docs say codec is derived from `COLDKEEP_KEY`,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1609,CK-110-M078,`init --compression-level` still accepts plus-prefixed integers,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1610,CK-110-M078,"`init --compression-level ""3 ""` rejects valid-looking input",external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1611,CK-110-M082,Phase 8 restore script has missing-value crashes,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1612,CK-110-M083,Phase 8 store script has same missing-value bug,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1613,CK-110-M083,Phase 8 dedup script has same missing-value bug,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1614,CK-110-M082,Stored-path restore prefix mode still permits traversal,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1615,CK-110-M082,`RestoreDestinationOriginal` returns raw stored path,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1616,CK-110-M078,`init --compression-level` accepts `+3`,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1617,CK-110-M078,`init --compression-level` error message omits accepted range unless parse succeeds,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1618,CK-110-M080,`ParseCodec` does not trim whitespace,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1619,CK-110-M084,"`NormalizeSnapshotPath(""."")` is accepted",external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1620,CK-110-M084,Snapshot path tests miss traversal cases,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1621,CK-110-M081,Phase 8 block-size script option parsing can crash with unbound `$2`,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1622,CK-110-M083,Same missing-value option bug exists in `run_v19_baseline_pair.sh`,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1623,CK-110-M080,Docker smoke command installs `jq` only,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1624,CK-110-M083,Docker runtime image copies `scripts/` but not `db/`,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1625,CK-110-M080,"`README.md` Docker smoke command uses `sh -lc`, but smoke is bash",external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1626,CK-110-M077,`run_phase8_matrix.sh` creates misleading success summaries,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1627,CK-110-M080,Integration tests assume GNU `tar` behavior,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1628,CK-110-M080,Windows-incompatible path assumptions,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1629,CK-110-M017,`NormalizeSnapshotPath()` allows empty normalized components,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S1,restore,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1630,CK-110-M078,Repository config parser accepts partial booleans,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1631,CK-110-M077,Benchmark corpora generation can produce non-deterministic output,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1632,CK-110-M083,`scripts/smoke.sh` uses `mktemp -d` without cleanup trap,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1633,CK-110-M077,Potential nil dereference risk in benchmark reporting,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1634,CK-110-M084,Restore path sanitization differs between snapshot restore and storage restore,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1635,CK-110-M077,README benchmark commands reference outputs that scripts don’t always generate,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1636,CK-110-M013,`.env.example` is broken as a usable example,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S1,validation,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1637,CK-110-M083,Phase 8 scripts use invalid default AES keys,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1638,CK-110-M080,`utils_env.GetenvOrDefaultInt64` accepts malformed numbers,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1639,CK-110-M080,Repository compression level parsing has same malformed-number bug,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1640,CK-110-M077,`scripts/run_phase8_gc_sequence.sh` validates neither `--remove-ratio` range nor numeric parse,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1641,CK-110-M083,`Dockerfile` runtime copies `scripts/` but not sample/schema files,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1642,CK-110-M083,Phase 8 matrix script masks all child failures,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1643,CK-110-M080,Phase 8 matrix result count path is wrong,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1644,CK-110-M080,Invalid test command inside integration test comments,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1645,CK-110-M084,Snapshot query path traversal also affects listing/diff filters,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1646,CK-110-M080,Docs understate smoke dependencies,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1647,CK-110-M080,Docker image is not sqlite-capable despite sqlite support in project,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1648,CK-110-M077,Generated benchmark `.go` files are invalid Go,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1649,CK-110-M077,Benchmark log generator produces corrupt fmt text,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1650,CK-110-M080,JPEG corpus generator panics on size 1,external-audit,docs/release/v1.10/evidence/third_party_coldkeep_v1.9.0_code_analysis.baseline.txt,,triaged,S3,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
